model,query_id,query,family,language,extra_docs,trial,pool_docs,top1_score,top10_mean_score,iaea_priority_top10,first_iaea_rank
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,4,53,0.5724095106124878,0.5325952172279358,0.2,6
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,5,53,0.5724095106124878,0.5357118248939514,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,6,53,0.5724095106124878,0.5359326004981995,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,7,53,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,8,53,0.5724095106124878,0.5357118248939514,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,40,9,53,0.5724095106124878,0.5329059958457947,0.2,6
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,0,58,0.5724095106124878,0.5339427590370178,0.2,6
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,1,58,0.5724095106124878,0.5359326004981995,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,2,58,0.5724095106124878,0.5339427590370178,0.2,6
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,3,58,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,4,58,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,5,58,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,6,58,0.5724095106124878,0.5359326004981995,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,7,58,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,8,58,0.5724095106124878,0.5359326004981995,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,45,9,58,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,0,63,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,1,63,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,2,63,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,3,63,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,4,63,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,5,63,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,6,63,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,7,63,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,8,63,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,50,9,63,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,0,64,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,1,64,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,2,64,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,3,64,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,4,64,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,5,64,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,6,64,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,7,64,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,8,64,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_en,neutron current measurement repeated spike events,observation_derived,en,51,9,64,0.5724095106124878,0.5359479188919067,0.2,7
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,0,0,13,0.24540871381759644,0.1746310293674469,1.0,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,0,18,0.24540871381759644,0.17805668711662292,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,1,18,0.24540871381759644,0.18335039913654327,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,2,18,0.24540871381759644,0.17518803477287292,0.9,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,3,18,0.24540871381759644,0.1753532588481903,0.9,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,4,18,0.24540871381759644,0.1911861151456833,0.5,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,5,18,0.24540871381759644,0.19631831347942352,0.6,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,6,18,0.2538450360298157,0.20631811022758484,0.5,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,7,18,0.24540871381759644,0.1753445416688919,0.9,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,8,18,0.24540871381759644,0.17784863710403442,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,5,9,18,0.24540871381759644,0.18331919610500336,0.8,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,0,23,0.24540871381759644,0.1849084347486496,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,1,23,0.24540871381759644,0.1911861151456833,0.5,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,2,23,0.24540871381759644,0.18441829085350037,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,3,23,0.2538450360298157,0.21829910576343536,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,4,23,0.24540871381759644,0.18596753478050232,0.6,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,5,23,0.24540871381759644,0.19640806317329407,0.4,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,6,23,0.24540871381759644,0.1911861151456833,0.5,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,7,23,0.2538450360298157,0.21772003173828125,0.3,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,8,23,0.24540871381759644,0.1789235770702362,0.7,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,10,9,23,0.24540871381759644,0.20532524585723877,0.4,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,0,28,0.2538450360298157,0.2215358465909958,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,1,28,0.24540871381759644,0.1963479071855545,0.5,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,2,28,0.2538450360298157,0.2198597937822342,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,3,28,0.2538450360298157,0.2091769278049469,0.4,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,4,28,0.24540871381759644,0.18934135138988495,0.6,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,5,28,0.24540871381759644,0.18508943915367126,0.6,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,6,28,0.2538450360298157,0.21772003173828125,0.3,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,7,28,0.2538450360298157,0.21667976677417755,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,8,28,0.24540871381759644,0.2067851722240448,0.2,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,15,9,28,0.24540871381759644,0.19631831347942352,0.6,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,20,0,33,0.2538450360298157,0.2215358465909958,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,20,1,33,0.2538450360298157,0.2223224639892578,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,20,2,33,0.2538450360298157,0.22225239872932434,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,20,3,33,0.24540871381759644,0.19878974556922913,0.4,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,20,4,33,0.24540871381759644,0.20239639282226562,0.5,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,20,5,33,0.2538450360298157,0.21991877257823944,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,20,6,33,0.24540871381759644,0.19713124632835388,0.4,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,20,7,33,0.24540871381759644,0.1996462494134903,0.4,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,20,8,33,0.24540871381759644,0.1928948312997818,0.6,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,20,9,33,0.24540871381759644,0.1928204745054245,0.5,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,25,0,38,0.2538450360298157,0.21991877257823944,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,25,1,38,0.24540871381759644,0.20464542508125305,0.3,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,25,2,38,0.24540871381759644,0.20221145451068878,0.3,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,25,3,38,0.24540871381759644,0.2052551805973053,0.4,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,25,4,38,0.24540871381759644,0.21095487475395203,0.2,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,25,5,38,0.24540871381759644,0.1930585652589798,0.6,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,25,6,38,0.24540871381759644,0.20148822665214539,0.3,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,25,7,38,0.2538450360298157,0.21991877257823944,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,25,8,38,0.24540871381759644,0.1963379979133606,0.4,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,25,9,38,0.2538450360298157,0.21928226947784424,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,30,0,43,0.2538450360298157,0.2141875922679901,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,30,1,43,0.24540871381759644,0.196834534406662,0.5,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,30,2,43,0.24540871381759644,0.19356609880924225,0.4,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,30,3,43,0.2538450360298157,0.2214396446943283,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,30,4,43,0.24540871381759644,0.21258564293384552,0.2,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,30,5,43,0.2538450360298157,0.22303704917430878,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,30,6,43,0.24540871381759644,0.19403071701526642,0.5,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,30,7,43,0.2538450360298157,0.21742579340934753,0.2,2
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,30,8,43,0.24540871381759644,0.21023166179656982,0.2,1
sentence-transformers/all-MiniLM-L6-v2,obs_spike_zh,中子电流测量重复尖峰事件,observation_derived,zh,30,9,43,0.24540871381759644,0.20950642228126526,0.2,1
